id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
7023,Men,apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Classic Polo Men's Combo Pack of 2 Rust Beige T-shirt
8857,Men,apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Mark Taylor Men Orange Striped Shirt
22641,Men,apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Solid Black T-shirt
9985,Women,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Women As Jdi Pixels Blue T-Shirts
5774,Women,apparel,Topwear,Tops,White,Summer,2011.0,Casual,Jealous 21 Women's White Sleeveless Graphic Top
14323,Women,apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,ADIDAS Women Stripes White Sweaters
20116,Women,apparel,Topwear,Kurtis,Red,Fall,2011.0,Ethnic,Diva Women Printed Red Kurti
52536,Women,apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Pepe Jeans Women Grey Jeans
39807,Men,apparel,Bottomwear,Trousers,Navy Blue,Spring,2013.0,Formal,Peter England Men Navy Blue Formal Trousers
57044,Women,apparel,Dress,Dresses,Black,Summer,2012.0,Party,Elle Women Black Dress
33501,Women,apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Doodle Kids Girl  Pink Capris
14111,Men,apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Flying Machine Men Printed Navy Blue Sweatshirts
20324,Women,apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,Mother Earth Women Printed White Kurta
5546,Men,apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Nike Men's Football Soccer Orange T-shirt
57276,Men,apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,French Connection Men Red Check Shirt
11463,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men  Winter White T-shirt
41313,Women,apparel,Bottomwear,Leggings,White,Summer,2012.0,Ethnic,Aurelia Women White Leggings
31064,Women,apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White Dupatta
27101,Women,apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,Aneri Women Madhuri Yellow Kurta
13334,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts
28975,Women,apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Biba Women Blue Churidar Kurta with Dupatta
16646,Men,apparel,Topwear,Tshirts,Blue,Summer,2016.0,Casual,Facit Men Polo Tee Blue Tshirt
49942,Men,apparel,Topwear,Tshirts,Olive,Summer,2016.0,Casual,Hanes Men Olive T-shirt
7211,Women,apparel,Topwear,Tunics,Black,Fall,2011.0,Casual,Scullers For Her Women Layered Tunics Black Top
28149,Men,apparel,Innerwear,Innerwear Vests,Grey Melange,Summer,2016.0,Casual,Jockey SPORT Men Grey Melange Innerwear Vest 9924
52360,Women,apparel,Loungewear and Nightwear,Nightdress,Off White,Winter,2015.0,Casual,Red Rose Women Off White Nightdress
5122,Women,apparel,Topwear,Tshirts,Peach,Summer,2011.0,Casual,Wrangler Women's Striped Peach T-shirt
41777,Women,apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Remanika Women Pink Top
1582,Unisex,apparel,Bottomwear,Swimwear,Black,Summer,2011.0,Sports,Nabaiji Unisex Black Silicone Swimming Cap
13750,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Belmonte Men Check Blue Shirts
43020,Men,apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Calvin Klein Men White Briefs
2307,Women,apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,Nike Women Purple Polo T-shirt
34172,Boys,apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Printed Yellow T-shirt
50437,Men,apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Chromozome Men Black Briefs
16222,Men,apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Men Heroes Black Track Pant
22017,Women,apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Vishudh Women Printed Pink Kurta
2135,Men,apparel,Topwear,Shirts,Red,Spring,2011.0,Casual,Basics Men Red & Blue Slim Fit Shirt
19058,Women,apparel,Topwear,Kurtas,Rust,Fall,2011.0,Ethnic,Aurelia Women Solid Rust Kurta
50605,Men,apparel,Innerwear,Innerwear Vests,White,Winter,2016.0,Casual,Chromozome Men White Pack of 2 Innerwear Vests
6595,Women,apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Spykar Women's Black Top
34340,Men,apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Street Moving Fusion Purple T-shirt
7447,Men,apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Proline Men Orange Polo T-shirt
16010,Men,apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Turtle Stripes Men Green TShirt
22225,Women,apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Little Miss Women Giggles Black T-shirt
14747,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Blue Striped Shirt
33959,Women,apparel,Bottomwear,Leggings,Grey,Summer,2012.0,Casual,Femella Women Grey Leggings
25000,Women,apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Capris
11235,Women,apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Midrise Blue Jeans
57420,Women,apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Angry Birds Women Black T-shirt
33165,Women,apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top
52394,Women,apparel,Loungewear and Nightwear,Nightdress,Grey,Winter,2015.0,Casual,Red Rose Women Grey Nightdress
14581,Men,apparel,Topwear,Sweatshirts,Brown,Fall,2011.0,Casual,United Colors of Benetton Men Solid Brown Sweatshirts
56734,Men,apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Horsefly Men Pink T-shirt
4838,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Sher Singh Men's Cricket White Polo T-shirt
41783,Women,apparel,Topwear,Tunics,Purple,Summer,2012.0,Casual,Remanika Women Purple Tunic
32271,Women,apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Printed Green Kurta
40651,Women,apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Span Women Olive Green Kurta
24314,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men White T-shirt
30526,Women,apparel,Innerwear,Bra,Pink,Summer,2014.0,Casual,Lovable Cotton Essensuals Pink Bra
42106,Men,apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-shirt
12676,Men,apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Probase Men Solid Brown Trousers
34186,Boys,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Printed Green T-shirt
23131,Boys,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chhota Bheem Kids Boys Holi Hai White T-shirt
9529,Men,apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Puma Men's Ess Woven Grey Shorts
30714,Boys,apparel,Bottomwear,Churidar,White,Summer,2012.0,Ethnic,Fabindia Boys White Churidar
13596,Men,apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Hanes Men Black Crew Pack Of 3 Innerwear T-Shirts
3013,Men,apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Lee Men Arnold Black Grey Check Shirt
23303,Women,apparel,Bottomwear,Leggings,Maroon,Fall,2011.0,Ethnic,W Women Solid Maroon Leggings
18942,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Levi's Men Polo Blue Tshirt
35266,Women,apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Lee Women Kylie Navy Blue Top
29639,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men White Shirt
21454,Women,apparel,Topwear,Tshirts,Black,Winter,2012.0,Casual,Roxy Women Black T-shirt
4236,Men,apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Probase Men's Crack Print Challenger Purple Tshirt
37531,Boys,apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow T-Shirt
24126,Women,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,ADIDAS Women Printed Blue T-shirt
38579,Men,apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue RF Blue T-shirt
33191,Women,apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Sepia Women Printed Pink Tunic
3477,Men,apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Men's Tank Black Sleeveless T-shirt
43682,Boys,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Doodle Boys Printed Green T-shirt
6939,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Tantra Men's Chlorophyll White T-shirt
9971,Men,apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Sports,Nike Men As Squad Ft C Blue Sweatshirts
17552,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & Cream Striped Shirt
6105,Women,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Women's Basic V Neck White T-shirt
37155,Men,apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirt
5780,Women,apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Jealous 21 Women. Graphic Purple Top
53410,Women,apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue & Green Printed Kurta
10777,Women,apparel,Topwear,Jackets,Purple,Summer,2011.0,Sports,Nike Women Hooded Purple Jacket
24542,Women,apparel,Topwear,Tops,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Top
32427,Men,apparel,Bottomwear,Shorts,Black,Summer,2010.0,Casual,ADIDAS Men Black 3/4 Length Pants
59916,Women,apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Diva Women Brown Kurta
44695,Women,apparel,Topwear,Tunics,Red,Fall,2012.0,Casual,Wills Lifestyle Women Pink & Blue Striped Lina Tunic
4460,Men,apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Hand Gang Sign Blue T-shirt
15037,Women,apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,ADIDAS Women Check Black Sweaters
57282,Men,apparel,Topwear,Shirts,Multi,Summer,2012.0,Casual,French Connection Men Multi Coloured Shirt
31090,Boys,apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Black Shirt
42562,Women,apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Mother Earth Women Olive Top
12212,Men,apparel,Bottomwear,Trousers,Brown,Summer,2013.0,Formal,Basics Men Brown Trousers
18728,Women,apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Arrow Woman Keisha Grey Sweater
28981,Women,apparel,Apparel Set,Kurta Sets,Cream,Summer,2012.0,Ethnic,Biba Outlet Women Cream-Coloured Printed  Churidar Kurta with Dupatta
30142,Women,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Flying Machine Women Printed Green T-shirt
47010,Women,apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Shree Women Green Kurta
14778,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Stripes Blue Shirts
33966,Women,apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black Top
39460,Women,apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Printed Kurta
52951,Women,apparel,Saree,Sarees,Pink,Fall,2012.0,Ethnic,FNF Pink Sari
44834,Men,apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Puma Men Black Training T-shirt
19067,Women,apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,W Women Block Print Green Kurta
16813,Men,apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Locomotive Men Check Navy Blue Shirt
2936,Women,apparel,Topwear,Tshirts,Maroon,Fall,2010.0,Casual,DUSG Women's Red Polo T-shirt
28720,Women,apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women White Printed Kurta
18989,Men,apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Originals Men AC Grp Blue Tshirt
18387,Men,apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Undercolors of Benetton Men Red Tanga Brief
2338,Men,apparel,Topwear,Tshirts,White,Fall,2012.0,Casual,Reebok Men Star White Polo T-shirt
22814,Men,apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Manchester United Men Navy Blue Shorts
26488,Men,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Tech Graphic Green T-shirt
54894,Men,apparel,Loungewear and Nightwear,Lounge Pants,Green,Summer,2016.0,Casual,Do U Speak Green Men Green Lounge Pants
28512,Men,apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Premier Knit Black Shorts
11804,Women,apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Vishudh Women Pigment Print Red Kurtas
11038,Women,apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,Jealous 21 Women Check Brown Tops
41748,Boys,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Doodle Boys Stripes Green T-shirt
51982,Women,apparel,Loungewear and Nightwear,Nightdress,Pink,Summer,2012.0,Casual,Inaya Women Bright Pink Nightdress
19631,Men,apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid Grey T-shirt
50850,Women,apparel,Saree,Sarees,Black,Fall,2012.0,Ethnic,Prafful Black & Beige Sari
48093,Women,apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Women Blue Shirt
27902,Women,apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Women Black Trousers
14912,Men,apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Mr. Men Men Mr. Lazy DK.Pink Tshirts
39236,Women,apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Femella Women Pink Layered Frilly Chiffon Top
20129,Women,apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Women Belted Purple Shirt
52509,Women,apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,,Red Rose Pink Striped Bath Robe
39838,Boys,apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Printed Black T-Shirt
24589,Women,apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Brown Printed Kurta
20915,Men,apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans
7820,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Blue Polo T-shirt
19403,Men,apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,ADIDAS Men Grey T-shirt
31269,Men,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Hamburg Graphic Green T-shirt
9186,Men,apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Free Wheeler Spirit Denim Blue Jeans
43649,Women,apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,ONLY Women Blue Tunic
29296,Women,apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Wrangler Women Printed Black T-shirt
8868,Men,apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Mark Taylor Men Brown Striped Shirt
8292,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mr.Men Men's Royal Blue T-shirt
51976,Women,apparel,Loungewear and Nightwear,Lounge Pants,Pink,Summer,2017.0,Casual,Inaya Women Pink Lounge Pants
18717,Women,apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Arrow Woman Victoria Black Top
9340,Women,apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Puma Women blink blink Black Tops
48067,Men,apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,French Connection Men Brown T-shirt
29050,Men,apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Printed Grey T-shirt
26824,Men,apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Highlander Men Brown Trousers
30941,Women,apparel,Topwear,Tunics,Rust,Summer,2012.0,Ethnic,Fabindia Women Rust Printed Tunic
1911,Men,apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Mens Manchester United Blues T-shirt
45778,Women,apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Remanika Women Pink Tunic
15008,Men,apparel,Topwear,Jackets,White,Fall,2011.0,Sports,ADIDAS Men White Jacket
15834,Women,apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Visudh Cream Printed Ethnic Kurta
59115,Men,apparel,Topwear,Jackets,Navy Blue,Summer,2012.0,Casual,Just Natural Men Navy Blue Jacket
38122,Men,apparel,Bottomwear,Trousers,Khaki,Spring,2013.0,Smart Casual,Allen Solly Men Khaki Chino Trousers
59929,Women,apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurta
21833,Boys,apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Chhota Bheem Kids Boys Lets Rock Grey T-shirt
3448,Men,apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,ADIDAS Men's Pune Warriors Graphic Black T-shirt
6906,Women,apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Tantra Women's Cool Red T-shirt
51378,Men,apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Myntra Men Brown Shorts
4209,Boys,apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Boy's Green Mickey On Skates Kidswear
24925,Women,apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Top
17935,Men,apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men Training Tee Black Tshirt
19093,Women,apparel,Topwear,Kurtis,Sea Green,Fall,2011.0,Ethnic,W Women Solid Sea Green Kurti
47679,Men,apparel,Innerwear,Boxers,Blue,Summer,2016.0,Casual,Probase Blue Printed Boxers
35259,Women,apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Lee Women Jane Blue Striped Shirt
29606,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Indigo Nation Men Red Printed T-shirt
3810,Boys,apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Pooh And Tiger Blue Kidswear
34985,Women,apparel,Saree,Sarees,Black,Summer,2012.0,Ethnic,Fabindia Women H& Printed Black Sari
48403,Men,apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,French Connection Men Grey T-shirt
12649,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Probase Men Printed White Tshirts
59743,Women,apparel,Innerwear,Briefs,Pink,Summer,2014.0,Casual,Avirate Pink Brief
21659,Women,apparel,Innerwear,Bra,Black,Summer,2014.0,Casual,Enamor Women Smooth Black Bra
58691,Women,apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,ALayna Women Green Kurta
4807,Men,apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men's Feerless Blue T-shirt
44692,Women,apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Wills Lifestyle Women White Tunic
15030,Women,apparel,Topwear,Sweaters,Pink,Fall,2011.0,Casual,ADIDAS Women Stripes Pink Sweaters
57285,Men,apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Men Blue Shirt
38328,Girls,apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Hannah Montana Girls Pink Top
12215,Men,apparel,Bottomwear,Trousers,Navy Blue,Summer,2013.0,Formal,Basics Men Navy Trousers
42565,Women,apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mother Earth Women Green Top
31097,Boys,apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt
30145,Women,apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Women Printed White T-shirt
28986,Women,apparel,Apparel Set,Kurta Sets,Orange,Summer,2012.0,Ethnic,Biba Outlet Women Orange & White Printed Churidar Kurta with Dupatta
35437,Girls,apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Doodle Girls Washed Black Shorts
22480,Men,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Timberland Men Printed Black T-shirt
47017,Women,apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Shree Women Red Chevron Stripe Kurta
43685,Boys,apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt
16487,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Solid Blue TShirt
6102,Men,apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Benetton Details Black T-shirt
9976,Men,apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Sports,Nike Men Manu Core Black Sweatshirts
17555,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt
53417,Women,apparel,Topwear,Kurtas,Teal,Fall,2012.0,Ethnic,Alma Women Teal Kurta
37152,Men,apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirts
5787,Women,apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Jealous 21 Women's Orange Rose T-shirt
15202,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Arrow Sport Men Solid Blue Polo Tshirts
24545,Women,apparel,Topwear,Tops,Red,Fall,2011.0,Ethnic,Mother Earth Women Red Printed Top
59911,Women,apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Diva Women Cream Kurta
32420,Men,apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,ADIDAS Men Black Shorts
18179,Girls,apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Doodle Kids Girls Black Layer Top
3014,Men,apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Lee Men's Live Purple T-shirt
6566,Men,apparel,Bottomwear,Shorts,Green,Summer,2011.0,Sports,Nike Men's Green Shorts
23304,Women,apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,W Women Blue Printed Kurta
35261,Women,apparel,Topwear,Tops,White,Summer,2012.0,Casual,Lee Women Jennifer White Top
4231,Men,apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Probase Men's Screw U Blue Tshirt
32878,Women,apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Allen Solly Woman Striped Orange Top
21453,Women,apparel,Topwear,Tshirts,Black,Winter,2012.0,Casual,Roxy Women Black Printed T-Shirt
33196,Women,apparel,Topwear,Tunics,Purple,Summer,2012.0,Casual,Sepia WomenPurple Printed Tunic
52393,Women,apparel,Loungewear and Nightwear,Nightdress,Grey,Winter,2015.0,Casual,Red Rose Women Grey Nightdress
21661,Women,apparel,Innerwear,Bra,Red,Summer,2014.0,Casual,Enamor Women Smooth Red Bra
32276,Women,apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Vishudh Women Printed Olive Kurta
41784,Women,apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Remanika Women Purple Dress
56733,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Horsefly Men Red T-shirt
40656,Women,apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Span Women Magenta Kurta
27596,Men,apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Scullers Men Black T-shirt
12671,Men,apparel,Bottomwear,Shorts,Red,Fall,2011.0,Casual,Probase Men Check Red Shorts
23136,Women,apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Quechua Women Fleece  Blue Sweatshirt
34181,Boys,apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue T-shirt
7686,Men,apparel,Topwear,Jackets,Red,Fall,2011.0,Sports,Puma Men Alonso Track Red Ferrari Jacket
13565,Men,apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Hanes Men Racer Back White Innerwear Vests
2132,Men,apparel,Topwear,Shirts,Brown,Spring,2011.0,Casual,Basics Men Brown Slim Fit Shirt
